killing previous experiments...
initializing cxl memory...
I0909 19:25:40.507870 35294 bench_tpcc.cpp:71] WAL Group Commiting off. Log to file _non_group_commit.txt using Blackhole Logger
I0909 19:25:40.507913 35294 Database.h:166] creating hash tables for database...
I0909 19:25:40.512441 35294 Database.h:146] warehouse initialization finished in 0 milliseconds.
I0909 19:25:40.512603 35294 Database.h:146] district initialization finished in 0 milliseconds.
I0909 19:25:40.643704 35294 Database.h:146] customer initialization finished in 131 milliseconds.
I0909 19:25:40.661245 35294 Database.h:146] customer_name_idx initialization finished in 17 milliseconds.
I0909 19:25:40.729633 35294 Database.h:146] item initialization finished in 68 milliseconds.
I0909 19:25:41.012281 35294 Database.h:146] stock initialization finished in 282 milliseconds.
I0909 19:25:41.059729 35294 CXLMemory.h:25] cxlalloc initialized for thread 0 (global ID = 0) on host 0
I0909 19:25:41.059746 35294 Coordinator.h:42] Coordinator initializes 2 workers.
I0909 19:25:41.060896 35294 SundialPashaHelper.h:414] SundialPasha Helper initializes data migration metadata (160 CXL hash tables each with 1000 entries)
I0909 19:25:41.134187 35294 Coordinator.h:330] Coordinator 0 initializes CXL transport metadata (8 ringbuffers each with 4096 entries (each 8183 Bytes)
I0909 19:25:41.134474 35308 Coordinator.h:366] Listener 0 on coordinator 0 listening on 192.168.100.2:1234 tcp_no_delay 1 tcp_quick_ack 0
I0909 19:25:41.134493 35294 Socket.h:69] Disabling nagle
I0909 19:25:41.134505 35294 Coordinator.h:421] Coordinator 0 connected to 1
I0909 19:25:41.134927 35294 Socket.h:69] Disabling nagle
I0909 19:25:41.134943 35294 Coordinator.h:421] Coordinator 0 connected to 2
I0909 19:25:41.135054 35294 Socket.h:69] Disabling nagle
I0909 19:25:41.135058 35294 Coordinator.h:421] Coordinator 0 connected to 3
I0909 19:25:41.135130 35294 Socket.h:69] Disabling nagle
I0909 19:25:41.135134 35294 Coordinator.h:421] Coordinator 0 connected to 4
I0909 19:25:41.135195 35294 Socket.h:69] Disabling nagle
I0909 19:25:41.135198 35294 Coordinator.h:421] Coordinator 0 connected to 5
I0909 19:25:41.135268 35294 Socket.h:69] Disabling nagle
I0909 19:25:41.135272 35294 Coordinator.h:421] Coordinator 0 connected to 6
I0909 19:25:41.135334 35294 Socket.h:69] Disabling nagle
I0909 19:25:41.135344 35294 Coordinator.h:421] Coordinator 0 connected to 7
I0909 19:25:46.134696 35308 Socket.h:69] Disabling nagle
I0909 19:25:46.134707 35308 Coordinator.h:381] Listener accepted connection from coordinator 3
I0909 19:25:46.134719 35308 Socket.h:69] Disabling nagle
I0909 19:25:46.134721 35308 Coordinator.h:381] Listener accepted connection from coordinator 5
I0909 19:25:46.134729 35308 Socket.h:69] Disabling nagle
I0909 19:25:46.134732 35308 Coordinator.h:381] Listener accepted connection from coordinator 4
I0909 19:25:46.134737 35308 Socket.h:69] Disabling nagle
I0909 19:25:46.134739 35308 Coordinator.h:381] Listener accepted connection from coordinator 2
I0909 19:25:46.134758 35308 Socket.h:69] Disabling nagle
I0909 19:25:46.134761 35308 Coordinator.h:381] Listener accepted connection from coordinator 7
I0909 19:25:46.134925 35308 Socket.h:69] Disabling nagle
I0909 19:25:46.134928 35308 Coordinator.h:381] Listener accepted connection from coordinator 1
I0909 19:25:46.134971 35308 Socket.h:69] Disabling nagle
I0909 19:25:46.134974 35308 Coordinator.h:381] Listener accepted connection from coordinator 6
I0909 19:25:46.134976 35308 Coordinator.h:384] Listener 0 on coordinator 0 exits.
I0909 19:25:46.135082 35294 Coordinator.h:433] Coordinator 0 connected to all peers.
I0909 19:25:46.135108 35294 Dispatcher.h:37] IncomingDispatcher 0 coord_id 0
I0909 19:25:46.135125 35294 Dispatcher.h:210] OutgoingDispatcher 0 coord_id 0
I0909 19:25:46.135179 35309 Dispatcher.h:56] Incoming Dispatcher started, numCoordinators = 8, numWorkers = 2, group id = 0, coordinator = 0
I0909 19:25:46.135210 35294 Coordinator.h:146] Coordinator starts to run 3 workers.
I0909 19:25:46.135221 35310 Dispatcher.h:222] Outgoing Dispatcher started, numCoordinators = 8, numWorkers = 3, group id = 0
I0909 19:25:46.135282 35311 Executor.h:74] Executor 0 starts.
I0909 19:25:46.135324 35311 CXLMemory.h:25] cxlalloc initialized for thread 1 (global ID = 1) on host 0
I0909 19:25:46.135344 35313 Manager.h:226] Manager(worker id = 2) on the coordinator node started.
I0909 19:25:46.135386 35312 Executor.h:74] Executor 1 starts.
I0909 19:25:46.138855 35312 CXLMemory.h:25] cxlalloc initialized for thread 2 (global ID = 2) on host 0
I0909 19:25:47.135397 35294 Coordinator.h:237] commit: 66928 abort: 4841 (347/4026/468), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 288988, avg network size: 4.31789, si_in_serializable: 0 0 %, local: 25.1942 %, local_access: 972158, local_cxl_access: 17341 (1.78376%), remote_access: 16979, remote_access_with_req: 9763 (57.5004%), data_move_in: 9628, n_data_move_out: 8629
I0909 19:27:06.142527 35294 Coordinator.h:237] commit: 55816 abort: 4187 (270/3499/418), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 243440, avg network size: 4.36147, si_in_serializable: 0 0 %, local: 25.593 %, local_access: 809884, local_cxl_access: 15132 (1.86842%), remote_access: 14530, remote_access_with_req: 8230 (56.6414%), data_move_in: 8016, n_data_move_out: 8016
I0909 19:27:07.142617 35294 Coordinator.h:237] commit: 56942 abort: 4092 (267/3424/401), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 239232, avg network size: 4.20133, si_in_serializable: 0 0 %, local: 24.9482 %, local_access: 821525, local_cxl_access: 15382 (1.87237%), remote_access: 14352, remote_access_with_req: 8086 (56.3406%), data_move_in: 8078, n_data_move_out: 8078
I0909 19:27:08.142706 35294 Coordinator.h:237] commit: 56517 abort: 4085 (298/3394/393), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 244296, avg network size: 4.32252, si_in_serializable: 0 0 %, local: 25.4525 %, local_access: 817562, local_cxl_access: 15174 (1.85601%), remote_access: 14482, remote_access_with_req: 8252 (56.9811%), data_move_in: 8025, n_data_move_out: 8025
I0909 19:27:09.142802 35294 Coordinator.h:237] commit: 56745 abort: 4039 (282/3358/399), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 240696, avg network size: 4.24171, si_in_serializable: 0 0 %, local: 25.1353 %, local_access: 815676, local_cxl_access: 15021 (1.84154%), remote_access: 14433, remote_access_with_req: 8126 (56.3015%), data_move_in: 8136, n_data_move_out: 8136
I0909 19:27:10.142891 35294 Coordinator.h:237] commit: 56721 abort: 4067 (288/3381/398), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 240000, avg network size: 4.23124, si_in_serializable: 0 0 %, local: 24.9502 %, local_access: 821132, local_cxl_access: 15299 (1.86316%), remote_access: 14373, remote_access_with_req: 8114 (56.4531%), data_move_in: 8015, n_data_move_out: 8015
I0909 19:27:11.142982 35294 Coordinator.h:237] commit: 56353 abort: 4084 (315/3327/442), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 241572, avg network size: 4.28676, si_in_serializable: 0 0 %, local: 24.941 %, local_access: 819891, local_cxl_access: 14902 (1.81756%), remote_access: 14254, remote_access_with_req: 8182 (57.4014%), data_move_in: 8082, n_data_move_out: 8082
I0909 19:27:12.143072 35294 Coordinator.h:237] commit: 56518 abort: 4045 (255/3385/405), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 238724, avg network size: 4.22386, si_in_serializable: 0 0 %, local: 25.0699 %, local_access: 823046, local_cxl_access: 15233 (1.85081%), remote_access: 14409, remote_access_with_req: 8077 (56.0552%), data_move_in: 8151, n_data_move_out: 8151
I0909 19:27:13.143160 35294 Coordinator.h:237] commit: 56389 abort: 4002 (274/3383/345), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 242072, avg network size: 4.29289, si_in_serializable: 0 0 %, local: 25.0847 %, local_access: 818199, local_cxl_access: 14803 (1.80922%), remote_access: 14272, remote_access_with_req: 8185 (57.3501%), data_move_in: 8197, n_data_move_out: 8197
I0909 19:27:14.143249 35294 Coordinator.h:237] commit: 55908 abort: 4112 (267/3470/375), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 237808, avg network size: 4.25356, si_in_serializable: 0 0 %, local: 24.9463 %, local_access: 812941, local_cxl_access: 15709 (1.93237%), remote_access: 14174, remote_access_with_req: 8043 (56.7447%), data_move_in: 8074, n_data_move_out: 8074
I0909 19:27:15.143338 35294 Coordinator.h:237] commit: 56301 abort: 4109 (277/3443/389), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 239616, avg network size: 4.25598, si_in_serializable: 0 0 %, local: 24.9729 %, local_access: 818464, local_cxl_access: 14958 (1.82757%), remote_access: 14317, remote_access_with_req: 8099 (56.5691%), data_move_in: 8021, n_data_move_out: 8021
I0909 19:27:16.143425 35294 Coordinator.h:237] commit: 55940 abort: 3961 (272/3275/414), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 238188, avg network size: 4.25792, si_in_serializable: 0 0 %, local: 25.2002 %, local_access: 808314, local_cxl_access: 15087 (1.86648%), remote_access: 14268, remote_access_with_req: 8048 (56.4059%), data_move_in: 8088, n_data_move_out: 8088
I0909 19:27:16.143445 35294 Coordinator.h:275] average commit: 56880.9 abort: 4144.4 (277.733/3465.7/400.967), abort_rate: 0.0574299, network size: 7282064, avg network size: 4.26743, si_in_serializable: 0 0 %, local: 25.122 %, local_access: 24703233, local_cxl_access: 456955 (1.84978%), remote_access: 434512, remote_access_with_req: 246095 (56.6371%), data_move_in: 244919, data_move_out: 244919
I0909 19:27:16.143458 35294 Executor.h:199] Worker 0 latency: 16 us (50%) 30 us (75%) 135 us (95%) 227 us (99%). dist txn latency: 59 us (50%) 93 us (75%) 184 us (95%) 275 us (99%)  avg 66 us . local txn latency: 14 us (50%) 25 us (75%) 85 us (95%) 185 us (99%)  avg 22 us. txn commit latency: 16 us (50%) 30 us (75%) 137 us (95%) 226 us (99%) avg 33 us.
 LOCAL txn stall 1263 us,  local_work 6 us,  remote_work 0 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
 DIST txn stall 5114 us,  local_work 12 us,  remote_work 34 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
I0909 19:27:16.154938 35294 Executor.h:230] message stats, type: 0 count: 0 total size: 0
I0909 19:27:16.154979 35294 Executor.h:230] message stats, type: 1 count: 0 total size: 0
I0909 19:27:16.154997 35294 Executor.h:230] message stats, type: 2 count: 0 total size: 0
I0909 19:27:16.155019 35294 Executor.h:230] message stats, type: 3 count: 0 total size: 0
I0909 19:27:16.155037 35294 Executor.h:230] message stats, type: 4 count: 388211 total size: 11487700
I0909 19:27:16.155052 35294 Executor.h:230] message stats, type: 5 count: 391297 total size: 5086861
I0909 19:27:16.155067 35294 Executor.h:230] message stats, type: 6 count: 0 total size: 0
I0909 19:27:16.158286 35312 Executor.h:194] Executor 1 exits.
I0909 19:27:16.158289 35311 Executor.h:194] Executor 0 exits.
I0909 19:27:16.158329 35313 Manager.h:228] Manager(worker id = 2) on the coordinator node exits.
I0909 19:27:16.158701 35294 Executor.h:199] Worker 1 latency: 17 us (50%) 30 us (75%) 137 us (95%) 227 us (99%). dist txn latency: 60 us (50%) 94 us (75%) 188 us (95%) 283 us (99%)  avg 66 us . local txn latency: 15 us (50%) 25 us (75%) 82 us (95%) 184 us (99%)  avg 22 us. txn commit latency: 16 us (50%) 30 us (75%) 139 us (95%) 228 us (99%) avg 33 us.
 LOCAL txn stall 1312 us,  local_work 6 us,  remote_work 0 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
 DIST txn stall 5427 us,  local_work 12 us,  remote_work 34 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
I0909 19:27:16.171820 35294 Coordinator.h:299] total commit: 453460
I0909 19:27:17.171900 35309 Dispatcher.h:153] Incoming Dispatcher exits, network size: 120059640. socket_message_recv_latency(50th) 0 socket_message_recv_latency(75th) 0 socket_message_recv_latency(95th) 1 socket_message_recv_latency(99th) 1 internal_message_recv_latency(50th) 0 socket_message_recv_cnt 51801 socket_read_syscall 285350470 internal_message_recv_cnt 0
I0909 19:27:17.171912 35310 Dispatcher.h:268] Outgoing Dispatcher exits, network size: 120138499. msg_send_latency(50th) 0 msg_send_latency(75th) 0 msg_send_latency(95th) 0 msg_send_latency(99th) 0 msg_send_latency(avg) 0 msg_gen_to_sent_latency(50th) 21 msg_gen_to_sent_latency(75th) 629 msg_gen_to_sent_latency(95th) 1938 msg_gen_to_sent_latency(99th) 3312 msg_gen_to_queue_latency(50th) 0 msg_gen_to_queue_latency(75th) 0 msg_gen_to_queue_latency(95th) 0 msg_gen_to_queue_latency(99th) 0 msg_disp_ltc(50th) 0 msg_disp_ltc(75th) 0 msg_disp_ltc(95th) 0 msg_disp_ltc(99th) 0 msg_disp_ltc(100th) 0 send_ltc(50th) 0 send_ltc(75th) 0 send_ltc(95th) 0 send_ltc(99th) 0 send_ltc(100th) 22 send_ltc(avg) 0 sendto_cnt 1530222 network_size 120138499 network_msg_cnt 1553777 network_msg_group_size avg 1 50th 1 internal_network_size 0 internal_network_msg_cnt 0
I0909 19:27:17.200676 35294 Coordinator.h:96] round_trip_latency 21 (50th) 24 (75th) 46 (95th) 46 (99th) 
I0909 19:27:17.200819 35294 Coordinator.h:317] Coordinator exits.
killing previous experiments...
