killing previous experiments...
initializing cxl memory...
I0912 17:46:56.355921 64626 bench_tpcc.cpp:71] WAL Group Commiting off. Log to file _non_group_commit.txt using Blackhole Logger
I0912 17:46:56.355964 64626 Database.h:166] creating hash tables for database...
I0912 17:46:56.360584 64626 Database.h:146] warehouse initialization finished in 0 milliseconds.
I0912 17:46:56.360761 64626 Database.h:146] district initialization finished in 0 milliseconds.
I0912 17:46:56.492671 64626 Database.h:146] customer initialization finished in 131 milliseconds.
I0912 17:46:56.510118 64626 Database.h:146] customer_name_idx initialization finished in 17 milliseconds.
I0912 17:46:56.578783 64626 Database.h:146] item initialization finished in 68 milliseconds.
I0912 17:46:56.863323 64626 Database.h:146] stock initialization finished in 284 milliseconds.
I0912 17:46:56.910902 64626 CXLMemory.h:40] cxlalloc initialized for thread 0 (global ID = 0) on host 0
I0912 17:46:56.910919 64626 Coordinator.h:42] Coordinator initializes 2 workers.
I0912 17:46:56.912081 64626 SundialPashaHelper.h:415] SundialPasha Helper initializes data migration metadata (160 CXL hash tables each with 1000 entries)
I0912 17:46:56.950183 64626 Coordinator.h:332] Coordinator 0 initializes CXL transport metadata (8 ringbuffers each with 4096 entries (each 4087 Bytes)
I0912 17:46:56.950459 64640 Coordinator.h:368] Listener 0 on coordinator 0 listening on 192.168.100.2:1234 tcp_no_delay 1 tcp_quick_ack 0
I0912 17:46:56.950520 64626 Socket.h:69] Disabling nagle
I0912 17:46:56.950531 64626 Coordinator.h:423] Coordinator 0 connected to 1
I0912 17:46:56.950646 64626 Socket.h:69] Disabling nagle
I0912 17:46:56.950655 64626 Coordinator.h:423] Coordinator 0 connected to 2
I0912 17:46:56.951004 64626 Socket.h:69] Disabling nagle
I0912 17:46:56.951016 64626 Coordinator.h:423] Coordinator 0 connected to 3
I0912 17:46:56.951118 64626 Socket.h:69] Disabling nagle
I0912 17:46:56.951122 64626 Coordinator.h:423] Coordinator 0 connected to 4
I0912 17:46:56.951190 64626 Socket.h:69] Disabling nagle
I0912 17:46:56.951202 64626 Coordinator.h:423] Coordinator 0 connected to 5
I0912 17:46:56.951283 64626 Socket.h:69] Disabling nagle
I0912 17:46:56.951287 64626 Coordinator.h:423] Coordinator 0 connected to 6
I0912 17:46:56.951359 64626 Socket.h:69] Disabling nagle
I0912 17:46:56.951362 64626 Coordinator.h:423] Coordinator 0 connected to 7
I0912 17:47:01.950698 64640 Socket.h:69] Disabling nagle
I0912 17:47:01.950714 64640 Coordinator.h:383] Listener accepted connection from coordinator 3
I0912 17:47:01.950739 64640 Socket.h:69] Disabling nagle
I0912 17:47:01.950742 64640 Coordinator.h:383] Listener accepted connection from coordinator 4
I0912 17:47:01.950748 64640 Socket.h:69] Disabling nagle
I0912 17:47:01.950750 64640 Coordinator.h:383] Listener accepted connection from coordinator 5
I0912 17:47:01.950755 64640 Socket.h:69] Disabling nagle
I0912 17:47:01.950758 64640 Coordinator.h:383] Listener accepted connection from coordinator 7
I0912 17:47:01.950763 64640 Socket.h:69] Disabling nagle
I0912 17:47:01.950767 64640 Coordinator.h:383] Listener accepted connection from coordinator 1
I0912 17:47:01.950771 64640 Socket.h:69] Disabling nagle
I0912 17:47:01.950773 64640 Coordinator.h:383] Listener accepted connection from coordinator 6
I0912 17:47:01.950978 64640 Socket.h:69] Disabling nagle
I0912 17:47:01.950980 64640 Coordinator.h:383] Listener accepted connection from coordinator 2
I0912 17:47:01.950982 64640 Coordinator.h:386] Listener 0 on coordinator 0 exits.
I0912 17:47:01.951066 64626 Coordinator.h:435] Coordinator 0 connected to all peers.
I0912 17:47:01.951092 64626 Dispatcher.h:37] IncomingDispatcher 0 coord_id 0
I0912 17:47:01.951107 64626 Dispatcher.h:210] OutgoingDispatcher 0 coord_id 0
I0912 17:47:01.951172 64641 Dispatcher.h:56] Incoming Dispatcher started, numCoordinators = 8, numWorkers = 2, group id = 0, coordinator = 0
I0912 17:47:01.951215 64626 Coordinator.h:146] Coordinator starts to run 3 workers.
I0912 17:47:01.951237 64642 Dispatcher.h:222] Outgoing Dispatcher started, numCoordinators = 8, numWorkers = 3, group id = 0
I0912 17:47:01.951275 64643 Executor.h:74] Executor 0 starts.
I0912 17:47:01.951308 64643 CXLMemory.h:40] cxlalloc initialized for thread 1 (global ID = 1) on host 0
I0912 17:47:01.951355 64645 Manager.h:226] Manager(worker id = 2) on the coordinator node started.
I0912 17:47:01.951406 64644 Executor.h:74] Executor 1 starts.
I0912 17:47:01.951421 64644 CXLMemory.h:40] cxlalloc initialized for thread 2 (global ID = 2) on host 0
I0912 17:47:02.951417 64626 Coordinator.h:237] commit: 80705 abort: 4986 (402/4156/428), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 154496, avg network size: 1.91433, si_in_serializable: 0 0 %, local: 12.6076 %, local_access: 1168004, local_cxl_access: 54559 (4.67113%), remote_access: 10170, remote_access_with_req: 5228 (51.4061%), data_move_in: 5316, n_data_move_out: 0
I0912 17:48:21.968288 64626 Coordinator.h:237] commit: 84902 abort: 4433 (412/3753/268), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 15644, avg network size: 0.184259, si_in_serializable: 0 0 %, local: 12.8089 %, local_access: 1219642, local_cxl_access: 447511 (36.692%), remote_access: 10694, remote_access_with_req: 539 (5.04021%), data_move_in: 543, n_data_move_out: 0
I0912 17:48:22.968649 64626 Coordinator.h:237] commit: 84775 abort: 4413 (401/3734/278), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14648, avg network size: 0.172787, si_in_serializable: 0 0 %, local: 12.4919 %, local_access: 1225627, local_cxl_access: 451395 (36.8297%), remote_access: 10455, remote_access_with_req: 505 (4.83022%), data_move_in: 486, n_data_move_out: 0
I0912 17:48:23.968981 64626 Coordinator.h:237] commit: 85056 abort: 4364 (423/3658/283), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 15124, avg network size: 0.177812, si_in_serializable: 0 0 %, local: 12.5741 %, local_access: 1227125, local_cxl_access: 452693 (36.8905%), remote_access: 10514, remote_access_with_req: 521 (4.9553%), data_move_in: 588, n_data_move_out: 0
I0912 17:48:24.969180 64626 Coordinator.h:237] commit: 85329 abort: 4432 (452/3673/307), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14200, avg network size: 0.166415, si_in_serializable: 0 0 %, local: 12.7671 %, local_access: 1227716, local_cxl_access: 452636 (36.8681%), remote_access: 10655, remote_access_with_req: 489 (4.58939%), data_move_in: 509, n_data_move_out: 0
I0912 17:48:25.969377 64626 Coordinator.h:237] commit: 84797 abort: 4478 (457/3746/275), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14672, avg network size: 0.173025, si_in_serializable: 0 0 %, local: 12.6349 %, local_access: 1221350, local_cxl_access: 451404 (36.9594%), remote_access: 10549, remote_access_with_req: 502 (4.75874%), data_move_in: 526, n_data_move_out: 0
I0912 17:48:26.969574 64626 Coordinator.h:237] commit: 85490 abort: 4349 (398/3661/290), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 15312, avg network size: 0.179109, si_in_serializable: 0 0 %, local: 12.564 %, local_access: 1231292, local_cxl_access: 455487 (36.9926%), remote_access: 10558, remote_access_with_req: 528 (5.00095%), data_move_in: 509, n_data_move_out: 0
I0912 17:48:27.969769 64626 Coordinator.h:237] commit: 84784 abort: 4430 (427/3729/274), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14716, avg network size: 0.17357, si_in_serializable: 0 0 %, local: 12.5236 %, local_access: 1223159, local_cxl_access: 453364 (37.065%), remote_access: 10425, remote_access_with_req: 505 (4.84412%), data_move_in: 522, n_data_move_out: 0
I0912 17:48:28.969961 64626 Coordinator.h:237] commit: 85181 abort: 4489 (427/3765/297), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14200, avg network size: 0.166704, si_in_serializable: 0 0 %, local: 12.5051 %, local_access: 1226542, local_cxl_access: 454516 (37.0567%), remote_access: 10484, remote_access_with_req: 487 (4.64517%), data_move_in: 552, n_data_move_out: 0
I0912 17:48:29.970156 64626 Coordinator.h:237] commit: 84994 abort: 4447 (436/3728/283), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 13312, avg network size: 0.156623, si_in_serializable: 0 0 %, local: 12.5974 %, local_access: 1223592, local_cxl_access: 453836 (37.0905%), remote_access: 10580, remote_access_with_req: 456 (4.31002%), data_move_in: 510, n_data_move_out: 0
I0912 17:48:30.970533 64626 Coordinator.h:237] commit: 84831 abort: 4580 (450/3841/289), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14796, avg network size: 0.174417, si_in_serializable: 0 0 %, local: 12.6534 %, local_access: 1215364, local_cxl_access: 450091 (37.0334%), remote_access: 10718, remote_access_with_req: 511 (4.76768%), data_move_in: 438, n_data_move_out: 0
I0912 17:48:31.970873 64626 Coordinator.h:237] commit: 84098 abort: 4480 (460/3722/298), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 14596, avg network size: 0.173559, si_in_serializable: 0 0 %, local: 12.5651 %, local_access: 1212757, local_cxl_access: 450975 (37.1859%), remote_access: 10388, remote_access_with_req: 503 (4.84213%), data_move_in: 490, n_data_move_out: 0
I0912 17:48:31.971154 64626 Coordinator.h:275] average commit: 85045.9 abort: 4447.7 (430.2/3727.5/290), abort_rate: 0.0419889, network size: 500436, avg network size: 0.196144, si_in_serializable: 0 0 %, local: 12.5786 %, local_access: 36726847, local_cxl_access: 13406940 (36.5045%), remote_access: 316510, remote_access_with_req: 17217 (5.43964%), data_move_in: 17219, data_move_out: 0
I0912 17:48:31.986621 64644 Executor.h:194] Executor 1 exits.
I0912 17:48:31.986624 64643 Executor.h:194] Executor 0 exits.
I0912 17:48:31.986642 64645 Manager.h:228] Manager(worker id = 2) on the coordinator node exits.
I0912 17:48:31.971266 64626 Executor.h:199] Worker 0 latency: 15 us (50%) 28 us (75%) 50 us (95%) 161 us (99%). dist txn latency: 14 us (50%) 39 us (75%) 107 us (95%) 179 us (99%)  avg 31 us . local txn latency: 15 us (50%) 27 us (75%) 38 us (95%) 158 us (99%)  avg 21 us. txn commit latency: 14 us (50%) 28 us (75%) 61 us (95%) 163 us (99%) avg 22 us.
 LOCAL txn stall 739 us,  local_work 7 us,  remote_work 0 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
 DIST txn stall 1324 us,  local_work 12 us,  remote_work 3 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
I0912 17:48:31.991593 64626 Executor.h:230] message stats, type: 0 count: 0 total size: 0
I0912 17:48:31.991600 64626 Executor.h:230] message stats, type: 1 count: 0 total size: 0
I0912 17:48:31.991601 64626 Executor.h:230] message stats, type: 2 count: 0 total size: 0
I0912 17:48:31.991603 64626 Executor.h:230] message stats, type: 3 count: 0 total size: 0
I0912 17:48:31.991605 64626 Executor.h:230] message stats, type: 4 count: 54620 total size: 1598480
I0912 17:48:31.991607 64626 Executor.h:230] message stats, type: 5 count: 55644 total size: 723372
I0912 17:48:31.991608 64626 Executor.h:230] message stats, type: 6 count: 0 total size: 0
I0912 17:48:31.991613 64626 Executor.h:199] Worker 1 latency: 15 us (50%) 29 us (75%) 56 us (95%) 164 us (99%). dist txn latency: 14 us (50%) 39 us (75%) 107 us (95%) 178 us (99%)  avg 31 us . local txn latency: 15 us (50%) 28 us (75%) 40 us (95%) 160 us (99%)  avg 21 us. txn commit latency: 15 us (50%) 28 us (75%) 68 us (95%) 163 us (99%) avg 22 us.
 LOCAL txn stall 740 us,  local_work 8 us,  remote_work 0 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
 DIST txn stall 1596 us,  local_work 13 us,  remote_work 3 us,  commit_work 7 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
I0912 17:48:32.007275 64626 CXLMemory.h:132] CXL memory usage: size_index_usage: 6048288 size_index_allocation: 6048288 size_index_free: 0 size_data_usage: 52222352 size_data_allocation: 52222352 size_data_free: 0 size_transport_usage: 134218176 size_transport_allocation: 134218176 size_transport_free: 0
I0912 17:48:32.007284 64626 Coordinator.h:492] Global Stats: total_commit: 679394 total_size_index_usage: 30474848 total_size_data_usage: 418279680 total_size_transport_usage: 134218176
I0912 17:48:33.007360 64641 Dispatcher.h:153] Incoming Dispatcher exits, network size: 16831388. socket_message_recv_latency(50th) 0 socket_message_recv_latency(75th) 0 socket_message_recv_latency(95th) 1 socket_message_recv_latency(99th) 2 internal_message_recv_latency(50th) 0 socket_message_recv_cnt 3639 socket_read_syscall 276990508 internal_message_recv_cnt 0
I0912 17:48:33.007361 64642 Dispatcher.h:268] Outgoing Dispatcher exits, network size: 16836095. msg_send_latency(50th) 0 msg_send_latency(75th) 0 msg_send_latency(95th) 0 msg_send_latency(99th) 0 msg_send_latency(avg) 0 msg_gen_to_sent_latency(50th) 109 msg_gen_to_sent_latency(75th) 8098 msg_gen_to_sent_latency(95th) 28421 msg_gen_to_sent_latency(99th) 46616 msg_gen_to_queue_latency(50th) 0 msg_gen_to_queue_latency(75th) 0 msg_gen_to_queue_latency(95th) 0 msg_gen_to_queue_latency(99th) 0 msg_disp_ltc(50th) 0 msg_disp_ltc(75th) 0 msg_disp_ltc(95th) 0 msg_disp_ltc(99th) 0 msg_disp_ltc(100th) 0 send_ltc(50th) 0 send_ltc(75th) 0 send_ltc(95th) 0 send_ltc(99th) 0 send_ltc(100th) 7 send_ltc(avg) 0 sendto_cnt 217298 network_size 16836095 network_msg_cnt 218241 network_msg_group_size avg 1 50th 1 internal_network_size 0 internal_network_msg_cnt 0
I0912 17:48:33.037786 64626 Coordinator.h:96] round_trip_latency 21 (50th) 33 (75th) 67 (95th) 67 (99th) 
I0912 17:48:33.037919 64626 Coordinator.h:318] Coordinator exits.
killing previous experiments...
