killing previous experiments...
initializing cxl memory...
I0912 17:38:44.159920 64061 bench_tpcc.cpp:71] WAL Group Commiting off. Log to file _non_group_commit.txt using Blackhole Logger
I0912 17:38:44.159965 64061 Database.h:166] creating hash tables for database...
I0912 17:38:44.164618 64061 Database.h:146] warehouse initialization finished in 0 milliseconds.
I0912 17:38:44.164868 64061 Database.h:146] district initialization finished in 0 milliseconds.
I0912 17:38:44.296938 64061 Database.h:146] customer initialization finished in 132 milliseconds.
I0912 17:38:44.314452 64061 Database.h:146] customer_name_idx initialization finished in 17 milliseconds.
I0912 17:38:44.382531 64061 Database.h:146] item initialization finished in 68 milliseconds.
I0912 17:38:44.667973 64061 Database.h:146] stock initialization finished in 285 milliseconds.
I0912 17:38:44.715704 64061 CXLMemory.h:40] cxlalloc initialized for thread 0 (global ID = 0) on host 0
I0912 17:38:44.715721 64061 Coordinator.h:42] Coordinator initializes 2 workers.
I0912 17:38:44.717003 64061 SundialPashaHelper.h:415] SundialPasha Helper initializes data migration metadata (160 CXL hash tables each with 1000 entries)
I0912 17:38:44.755127 64061 Coordinator.h:332] Coordinator 0 initializes CXL transport metadata (8 ringbuffers each with 4096 entries (each 4087 Bytes)
I0912 17:38:44.755453 64075 Coordinator.h:368] Listener 0 on coordinator 0 listening on 192.168.100.2:1234 tcp_no_delay 1 tcp_quick_ack 0
I0912 17:38:44.755860 64061 Socket.h:69] Disabling nagle
I0912 17:38:44.755877 64061 Coordinator.h:423] Coordinator 0 connected to 1
I0912 17:38:44.756074 64061 Socket.h:69] Disabling nagle
I0912 17:38:44.756080 64061 Coordinator.h:423] Coordinator 0 connected to 2
I0912 17:38:44.756218 64061 Socket.h:69] Disabling nagle
I0912 17:38:44.756224 64061 Coordinator.h:423] Coordinator 0 connected to 3
I0912 17:38:44.756517 64061 Socket.h:69] Disabling nagle
I0912 17:38:44.756523 64061 Coordinator.h:423] Coordinator 0 connected to 4
I0912 17:38:44.756661 64061 Socket.h:69] Disabling nagle
I0912 17:38:44.756666 64061 Coordinator.h:423] Coordinator 0 connected to 5
I0912 17:38:44.756811 64061 Socket.h:69] Disabling nagle
I0912 17:38:44.756816 64061 Coordinator.h:423] Coordinator 0 connected to 6
I0912 17:38:44.756953 64061 Socket.h:69] Disabling nagle
I0912 17:38:44.756959 64061 Coordinator.h:423] Coordinator 0 connected to 7
I0912 17:38:49.755666 64075 Socket.h:69] Disabling nagle
I0912 17:38:49.755676 64075 Coordinator.h:383] Listener accepted connection from coordinator 1
I0912 17:38:49.755683 64075 Socket.h:69] Disabling nagle
I0912 17:38:49.755686 64075 Coordinator.h:383] Listener accepted connection from coordinator 2
I0912 17:38:49.755692 64075 Socket.h:69] Disabling nagle
I0912 17:38:49.755694 64075 Coordinator.h:383] Listener accepted connection from coordinator 4
I0912 17:38:49.755700 64075 Socket.h:69] Disabling nagle
I0912 17:38:49.755702 64075 Coordinator.h:383] Listener accepted connection from coordinator 3
I0912 17:38:49.755955 64075 Socket.h:69] Disabling nagle
I0912 17:38:49.755959 64075 Coordinator.h:383] Listener accepted connection from coordinator 5
I0912 17:38:49.755965 64075 Socket.h:69] Disabling nagle
I0912 17:38:49.755967 64075 Coordinator.h:383] Listener accepted connection from coordinator 6
I0912 17:38:49.755990 64075 Socket.h:69] Disabling nagle
I0912 17:38:49.755993 64075 Coordinator.h:383] Listener accepted connection from coordinator 7
I0912 17:38:49.755995 64075 Coordinator.h:386] Listener 0 on coordinator 0 exits.
I0912 17:38:49.756078 64061 Coordinator.h:435] Coordinator 0 connected to all peers.
I0912 17:38:49.756156 64061 Dispatcher.h:37] IncomingDispatcher 0 coord_id 0
I0912 17:38:49.756224 64061 Dispatcher.h:210] OutgoingDispatcher 0 coord_id 0
I0912 17:38:49.756332 64076 Dispatcher.h:56] Incoming Dispatcher started, numCoordinators = 8, numWorkers = 2, group id = 0, coordinator = 0
I0912 17:38:49.756417 64061 Coordinator.h:146] Coordinator starts to run 3 workers.
I0912 17:38:49.756451 64077 Dispatcher.h:222] Outgoing Dispatcher started, numCoordinators = 8, numWorkers = 3, group id = 0
I0912 17:38:49.756582 64078 Executor.h:74] Executor 0 starts.
I0912 17:38:49.756623 64078 CXLMemory.h:40] cxlalloc initialized for thread 1 (global ID = 1) on host 0
I0912 17:38:49.756644 64080 Manager.h:226] Manager(worker id = 2) on the coordinator node started.
I0912 17:38:49.756683 64079 Executor.h:74] Executor 1 starts.
I0912 17:38:49.756707 64079 CXLMemory.h:40] cxlalloc initialized for thread 2 (global ID = 2) on host 0
I0912 17:38:50.756704 64061 Coordinator.h:237] commit: 72183 abort: 5262 (341/4456/465), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 232180, avg network size: 3.21655, si_in_serializable: 0 0 %, local: 12.539 %, local_access: 1047762, local_cxl_access: 296 (0.0282507%), remote_access: 9146, remote_access_with_req: 7664 (83.7962%), data_move_in: 7726, n_data_move_out: 7708
I0912 17:40:09.763818 64061 Coordinator.h:237] commit: 66810 abort: 4851 (294/4143/414), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 215484, avg network size: 3.22533, si_in_serializable: 0 0 %, local: 12.5939 %, local_access: 969754, local_cxl_access: 252 (0.025986%), remote_access: 8555, remote_access_with_req: 7114 (83.156%), data_move_in: 7037, n_data_move_out: 7036
I0912 17:40:10.763900 64061 Coordinator.h:237] commit: 66836 abort: 4915 (337/4193/385), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 215436, avg network size: 3.22335, si_in_serializable: 0 0 %, local: 12.5756 %, local_access: 966840, local_cxl_access: 282 (0.0291672%), remote_access: 8565, remote_access_with_req: 7109 (83.0006%), data_move_in: 7187, n_data_move_out: 7185
I0912 17:40:11.763991 64061 Coordinator.h:237] commit: 66284 abort: 5079 (324/4360/395), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 210092, avg network size: 3.16957, si_in_serializable: 0 0 %, local: 12.377 %, local_access: 957784, local_cxl_access: 235 (0.0245358%), remote_access: 8360, remote_access_with_req: 6929 (82.8828%), data_move_in: 6791, n_data_move_out: 6792
I0912 17:40:12.764081 64061 Coordinator.h:237] commit: 66606 abort: 4923 (315/4197/411), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 214712, avg network size: 3.22361, si_in_serializable: 0 0 %, local: 12.6175 %, local_access: 962546, local_cxl_access: 247 (0.0256611%), remote_access: 8569, remote_access_with_req: 7087 (82.7051%), data_move_in: 7021, n_data_move_out: 7021
I0912 17:40:13.764160 64061 Coordinator.h:237] commit: 65808 abort: 4944 (363/4153/428), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 214600, avg network size: 3.261, si_in_serializable: 0 0 %, local: 12.7143 %, local_access: 960001, local_cxl_access: 265 (0.0276041%), remote_access: 8550, remote_access_with_req: 7086 (82.8772%), data_move_in: 7147, n_data_move_out: 7147
I0912 17:40:14.764237 64061 Coordinator.h:237] commit: 66447 abort: 4874 (362/4090/422), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 212976, avg network size: 3.2052, si_in_serializable: 0 0 %, local: 12.5363 %, local_access: 964652, local_cxl_access: 239 (0.0247758%), remote_access: 8511, remote_access_with_req: 7038 (82.693%), data_move_in: 6994, n_data_move_out: 6994
I0912 17:40:15.764324 64061 Coordinator.h:237] commit: 66262 abort: 4846 (340/4076/430), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 216628, avg network size: 3.26926, si_in_serializable: 0 0 %, local: 12.7147 %, local_access: 966116, local_cxl_access: 263 (0.0272224%), remote_access: 8636, remote_access_with_req: 7152 (82.8161%), data_move_in: 7220, n_data_move_out: 7222
I0912 17:40:16.764415 64061 Coordinator.h:237] commit: 66474 abort: 5033 (303/4298/432), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 213416, avg network size: 3.21052, si_in_serializable: 0 0 %, local: 12.5132 %, local_access: 961998, local_cxl_access: 234 (0.0243244%), remote_access: 8463, remote_access_with_req: 7041 (83.1974%), data_move_in: 6998, n_data_move_out: 6997
I0912 17:40:17.764499 64061 Coordinator.h:237] commit: 66144 abort: 4985 (344/4225/416), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 216908, avg network size: 3.27933, si_in_serializable: 0 0 %, local: 12.7358 %, local_access: 959283, local_cxl_access: 272 (0.0283545%), remote_access: 8609, remote_access_with_req: 7150 (83.0526%), data_move_in: 7208, n_data_move_out: 7208
I0912 17:40:18.764581 64061 Coordinator.h:237] commit: 66451 abort: 4964 (324/4193/447), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 216100, avg network size: 3.25202, si_in_serializable: 0 0 %, local: 12.6951 %, local_access: 960982, local_cxl_access: 208 (0.0216445%), remote_access: 8594, remote_access_with_req: 7132 (82.9881%), data_move_in: 7086, n_data_move_out: 7083
I0912 17:40:19.764667 64061 Coordinator.h:237] commit: 66607 abort: 4771 (347/4018/406), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 219932, avg network size: 3.30194, si_in_serializable: 0 0 %, local: 12.9025 %, local_access: 966555, local_cxl_access: 240 (0.0248305%), remote_access: 8732, remote_access_with_req: 7265 (83.1997%), data_move_in: 7137, n_data_move_out: 7138
I0912 17:40:19.764688 64061 Coordinator.h:275] average commit: 66800.6 abort: 4945.07 (329.933/4194.87/420.267), abort_rate: 0.0590864, network size: 6480648, avg network size: 3.23383, si_in_serializable: 0 0 %, local: 12.6184 %, local_access: 29091630, local_cxl_access: 7604 (0.0261381%), remote_access: 257859, remote_access_with_req: 213920 (82.9601%), data_move_in: 212917, data_move_out: 212918
I0912 17:40:19.764700 64061 Executor.h:199] Worker 0 latency: 16 us (50%) 28 us (75%) 123 us (95%) 208 us (99%). dist txn latency: 64 us (50%) 92 us (75%) 190 us (95%) 289 us (99%)  avg 76 us . local txn latency: 13 us (50%) 24 us (75%) 84 us (95%) 179 us (99%)  avg 21 us. txn commit latency: 15 us (50%) 27 us (75%) 128 us (95%) 213 us (99%) avg 28 us.
 LOCAL txn stall 1431 us,  local_work 6 us,  remote_work 0 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
 DIST txn stall 6286 us,  local_work 11 us,  remote_work 45 us,  commit_work 7 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
I0912 17:40:19.777907 64061 Executor.h:230] message stats, type: 0 count: 0 total size: 0
I0912 17:40:19.777931 64061 Executor.h:230] message stats, type: 1 count: 0 total size: 0
I0912 17:40:19.777976 64061 Executor.h:230] message stats, type: 2 count: 0 total size: 0
I0912 17:40:19.778005 64061 Executor.h:230] message stats, type: 3 count: 0 total size: 0
I0912 17:40:19.778028 64061 Executor.h:230] message stats, type: 4 count: 328961 total size: 9966884
I0912 17:40:19.778059 64061 Executor.h:230] message stats, type: 5 count: 329372 total size: 4281836
I0912 17:40:19.778075 64061 Executor.h:230] message stats, type: 6 count: 0 total size: 0
I0912 17:40:19.782078 64079 Executor.h:194] Executor 1 exits.
I0912 17:40:19.782078 64078 Executor.h:194] Executor 0 exits.
I0912 17:40:19.782100 64080 Manager.h:228] Manager(worker id = 2) on the coordinator node exits.
I0912 17:40:19.782637 64061 Executor.h:199] Worker 1 latency: 16 us (50%) 28 us (75%) 120 us (95%) 203 us (99%). dist txn latency: 64 us (50%) 92 us (75%) 192 us (95%) 286 us (99%)  avg 76 us . local txn latency: 14 us (50%) 24 us (75%) 81 us (95%) 179 us (99%)  avg 21 us. txn commit latency: 15 us (50%) 28 us (75%) 128 us (95%) 216 us (99%) avg 29 us.
 LOCAL txn stall 1435 us,  local_work 6 us,  remote_work 0 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
 DIST txn stall 6116 us,  local_work 11 us,  remote_work 45 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
I0912 17:40:19.795571 64061 CXLMemory.h:132] CXL memory usage: size_index_usage: 5757088 size_index_allocation: 5757088 size_index_free: 0 size_data_usage: 9828 size_data_allocation: 375368812 size_data_free: 375358984 size_transport_usage: 134218176 size_transport_allocation: 134218176 size_transport_free: 0
I0912 17:40:19.802994 64061 Coordinator.h:492] Global Stats: total_commit: 534229 total_size_index_usage: 28114624 total_size_data_usage: 78260 total_size_transport_usage: 134218176
I0912 17:40:20.803073 64076 Dispatcher.h:153] Incoming Dispatcher exits, network size: 102085124. socket_message_recv_latency(50th) 0 socket_message_recv_latency(75th) 0 socket_message_recv_latency(95th) 1 socket_message_recv_latency(99th) 1 internal_message_recv_latency(50th) 0 socket_message_recv_cnt 45198 socket_read_syscall 280059000 internal_message_recv_cnt 0
I0912 17:40:20.803086 64077 Dispatcher.h:268] Outgoing Dispatcher exits, network size: 102120752. msg_send_latency(50th) 0 msg_send_latency(75th) 0 msg_send_latency(95th) 0 msg_send_latency(99th) 0 msg_send_latency(avg) 0 msg_gen_to_sent_latency(50th) 23 msg_gen_to_sent_latency(75th) 711 msg_gen_to_sent_latency(95th) 2248 msg_gen_to_sent_latency(99th) 3806 msg_gen_to_queue_latency(50th) 0 msg_gen_to_queue_latency(75th) 0 msg_gen_to_queue_latency(95th) 0 msg_gen_to_queue_latency(99th) 0 msg_disp_ltc(50th) 0 msg_disp_ltc(75th) 0 msg_disp_ltc(95th) 0 msg_disp_ltc(99th) 0 msg_disp_ltc(100th) 0 send_ltc(50th) 0 send_ltc(75th) 0 send_ltc(95th) 0 send_ltc(99th) 0 send_ltc(100th) 40 send_ltc(avg) 0 sendto_cnt 1295777 network_size 102120752 network_msg_cnt 1314950 network_msg_group_size avg 1 50th 1 internal_network_size 0 internal_network_msg_cnt 0
I0912 17:40:20.834513 64061 Coordinator.h:96] round_trip_latency 22 (50th) 26 (75th) 56 (95th) 56 (99th) 
I0912 17:40:20.834654 64061 Coordinator.h:318] Coordinator exits.
killing previous experiments...
