killing previous experiments...
initializing cxl memory...
I0917 06:15:03.908389 108180 bench_tpcc.cpp:71] WAL Group Commiting off. Log to file _non_group_commit.txt using Blackhole Logger
I0917 06:15:03.908432 108180 Database.h:166] creating hash tables for database...
I0917 06:15:03.913162 108180 Database.h:146] warehouse initialization finished in 0 milliseconds.
I0917 06:15:03.913389 108180 Database.h:146] district initialization finished in 0 milliseconds.
I0917 06:15:04.045353 108180 Database.h:146] customer initialization finished in 131 milliseconds.
I0917 06:15:04.063189 108180 Database.h:146] customer_name_idx initialization finished in 17 milliseconds.
I0917 06:15:04.131042 108180 Database.h:146] item initialization finished in 67 milliseconds.
I0917 06:15:04.410171 108180 Database.h:146] stock initialization finished in 279 milliseconds.
I0917 06:15:04.458019 108180 CXLMemory.h:40] cxlalloc initialized for thread 0 (global ID = 0) on host 0
I0917 06:15:04.458037 108180 Coordinator.h:42] Coordinator initializes 2 workers.
I0917 06:15:04.459283 108180 SundialPashaHelper.h:421] SundialPasha Helper initializes data migration metadata (160 CXL hash tables each with 1000 entries)
I0917 06:15:04.459508 108180 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0917 06:15:04.460157 108180 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0917 06:15:04.460808 108180 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0917 06:15:04.461453 108180 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0917 06:15:04.462109 108180 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0917 06:15:04.462790 108180 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0917 06:15:04.463464 108180 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0917 06:15:04.464126 108180 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0917 06:15:04.464778 108180 Coordinator.h:336] Coordinator 0 initializes CXL transport metadata (8 ringbuffers each with 4096 entries (each 503 Bytes)
I0917 06:15:04.465010 108194 Coordinator.h:372] Listener 0 on coordinator 0 listening on 192.168.100.2:1234 tcp_no_delay 1 tcp_quick_ack 0
I0917 06:15:04.465446 108180 Socket.h:69] Disabling nagle
I0917 06:15:04.465462 108180 Coordinator.h:427] Coordinator 0 connected to 1
I0917 06:15:04.465649 108180 Socket.h:69] Disabling nagle
I0917 06:15:04.465662 108180 Coordinator.h:427] Coordinator 0 connected to 2
I0917 06:15:04.465776 108180 Socket.h:69] Disabling nagle
I0917 06:15:04.465781 108180 Coordinator.h:427] Coordinator 0 connected to 3
I0917 06:15:04.465907 108180 Socket.h:69] Disabling nagle
I0917 06:15:04.465912 108180 Coordinator.h:427] Coordinator 0 connected to 4
I0917 06:15:04.466041 108180 Socket.h:69] Disabling nagle
I0917 06:15:04.466046 108180 Coordinator.h:427] Coordinator 0 connected to 5
I0917 06:15:04.466158 108180 Socket.h:69] Disabling nagle
I0917 06:15:04.466163 108180 Coordinator.h:427] Coordinator 0 connected to 6
I0917 06:15:04.466305 108180 Socket.h:69] Disabling nagle
I0917 06:15:04.466310 108180 Coordinator.h:427] Coordinator 0 connected to 7
I0917 06:15:09.465286 108194 Socket.h:69] Disabling nagle
I0917 06:15:09.465313 108194 Coordinator.h:387] Listener accepted connection from coordinator 3
I0917 06:15:09.465327 108194 Socket.h:69] Disabling nagle
I0917 06:15:09.465329 108194 Coordinator.h:387] Listener accepted connection from coordinator 5
I0917 06:15:09.465335 108194 Socket.h:69] Disabling nagle
I0917 06:15:09.465338 108194 Coordinator.h:387] Listener accepted connection from coordinator 7
I0917 06:15:09.465344 108194 Socket.h:69] Disabling nagle
I0917 06:15:09.465346 108194 Coordinator.h:387] Listener accepted connection from coordinator 2
I0917 06:15:09.465353 108194 Socket.h:69] Disabling nagle
I0917 06:15:09.465355 108194 Coordinator.h:387] Listener accepted connection from coordinator 4
I0917 06:15:09.465545 108194 Socket.h:69] Disabling nagle
I0917 06:15:09.465548 108194 Coordinator.h:387] Listener accepted connection from coordinator 1
I0917 06:15:09.465582 108194 Socket.h:69] Disabling nagle
I0917 06:15:09.465585 108194 Coordinator.h:387] Listener accepted connection from coordinator 6
I0917 06:15:09.465587 108194 Coordinator.h:390] Listener 0 on coordinator 0 exits.
I0917 06:15:09.465682 108180 Coordinator.h:439] Coordinator 0 connected to all peers.
I0917 06:15:09.465698 108180 Dispatcher.h:37] IncomingDispatcher 0 coord_id 0
I0917 06:15:09.465721 108180 Dispatcher.h:210] OutgoingDispatcher 0 coord_id 0
I0917 06:15:09.465778 108195 Dispatcher.h:56] Incoming Dispatcher started, numCoordinators = 8, numWorkers = 2, group id = 0, coordinator = 0
I0917 06:15:09.465812 108180 Coordinator.h:146] Coordinator starts to run 3 workers.
I0917 06:15:09.465837 108196 Dispatcher.h:222] Outgoing Dispatcher started, numCoordinators = 8, numWorkers = 3, group id = 0
I0917 06:15:09.465867 108197 Executor.h:74] Executor 0 starts.
I0917 06:15:09.465900 108197 CXLMemory.h:40] cxlalloc initialized for thread 1 (global ID = 1) on host 0
I0917 06:15:09.465965 108199 Manager.h:226] Manager(worker id = 2) on the coordinator node started.
I0917 06:15:09.466009 108198 Executor.h:74] Executor 1 starts.
I0917 06:15:09.466023 108198 CXLMemory.h:40] cxlalloc initialized for thread 2 (global ID = 2) on host 0
I0917 06:15:10.466024 108180 Coordinator.h:237] commit: 81184 abort: 5099 (378/4291/430), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 152872, avg network size: 1.88303, si_in_serializable: 0 0 %, local: 12.2463 %, local_access: 1176356, local_cxl_access: 55658 (4.73139%), remote_access: 9974, remote_access_with_req: 5170 (51.8348%), data_move_in: 5152, n_data_move_out: 0
I0917 06:16:24.472283 108180 Coordinator.h:237] commit: 78022 abort: 4634 (401/3910/323), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 93020, avg network size: 1.19223, si_in_serializable: 0 0 %, local: 12.3004 %, local_access: 1127737, local_cxl_access: 191495 (16.9805%), remote_access: 9560, remote_access_with_req: 3155 (33.0021%), data_move_in: 3181, n_data_move_out: 3168
I0917 06:16:25.472368 108180 Coordinator.h:237] commit: 77152 abort: 4465 (375/3772/318), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 95884, avg network size: 1.24279, si_in_serializable: 0 0 %, local: 12.5635 %, local_access: 1118462, local_cxl_access: 191828 (17.1511%), remote_access: 9591, remote_access_with_req: 3253 (33.9172%), data_move_in: 3280, n_data_move_out: 3322
I0917 06:16:26.472456 108180 Coordinator.h:237] commit: 77394 abort: 4522 (381/3767/374), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 95796, avg network size: 1.23777, si_in_serializable: 0 0 %, local: 12.594 %, local_access: 1115986, local_cxl_access: 191217 (17.1344%), remote_access: 9718, remote_access_with_req: 3246 (33.4019%), data_move_in: 3225, n_data_move_out: 3227
I0917 06:16:27.472538 108180 Coordinator.h:237] commit: 78127 abort: 4426 (361/3726/339), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 93932, avg network size: 1.2023, si_in_serializable: 0 0 %, local: 12.5322 %, local_access: 1128251, local_cxl_access: 192576 (17.0685%), remote_access: 9730, remote_access_with_req: 3188 (32.7646%), data_move_in: 3185, n_data_move_out: 3211
I0917 06:16:28.472628 108180 Coordinator.h:237] commit: 76785 abort: 4628 (367/3882/379), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 95412, avg network size: 1.24259, si_in_serializable: 0 0 %, local: 12.6379 %, local_access: 1111701, local_cxl_access: 189861 (17.0784%), remote_access: 9698, remote_access_with_req: 3243 (33.4399%), data_move_in: 3135, n_data_move_out: 3106
I0917 06:16:29.472718 108180 Coordinator.h:237] commit: 77314 abort: 4556 (394/3847/315), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 95640, avg network size: 1.23703, si_in_serializable: 0 0 %, local: 12.5721 %, local_access: 1115905, local_cxl_access: 188575 (16.8988%), remote_access: 9720, remote_access_with_req: 3240 (33.3333%), data_move_in: 3142, n_data_move_out: 3124
I0917 06:16:30.472801 108180 Coordinator.h:237] commit: 77571 abort: 4513 (398/3778/337), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 93308, avg network size: 1.20287, si_in_serializable: 0 0 %, local: 12.5085 %, local_access: 1124033, local_cxl_access: 188933 (16.8085%), remote_access: 9628, remote_access_with_req: 3169 (32.9144%), data_move_in: 3218, n_data_move_out: 3185
I0917 06:16:31.472885 108180 Coordinator.h:237] commit: 77344 abort: 4597 (419/3800/378), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 94548, avg network size: 1.22243, si_in_serializable: 0 0 %, local: 12.7431 %, local_access: 1117783, local_cxl_access: 185278 (16.5755%), remote_access: 9776, remote_access_with_req: 3210 (32.8355%), data_move_in: 3140, n_data_move_out: 3077
I0917 06:16:32.472975 108180 Coordinator.h:237] commit: 77727 abort: 4529 (390/3805/334), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 93780, avg network size: 1.20653, si_in_serializable: 0 0 %, local: 12.329 %, local_access: 1129185, local_cxl_access: 189502 (16.7822%), remote_access: 9546, remote_access_with_req: 3185 (33.3648%), data_move_in: 3216, n_data_move_out: 3217
I0917 06:16:33.473055 108180 Coordinator.h:237] commit: 77259 abort: 4548 (390/3789/369), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 94736, avg network size: 1.22621, si_in_serializable: 0 0 %, local: 12.4244 %, local_access: 1115018, local_cxl_access: 188195 (16.8782%), remote_access: 9611, remote_access_with_req: 3211 (33.4096%), data_move_in: 3250, n_data_move_out: 3230
I0917 06:16:34.473140 108180 Coordinator.h:237] commit: 76573 abort: 4591 (369/3874/348), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 95516, avg network size: 1.24738, si_in_serializable: 0 0 %, local: 12.5214 %, local_access: 1112408, local_cxl_access: 187630 (16.867%), remote_access: 9610, remote_access_with_req: 3244 (33.7565%), data_move_in: 3071, n_data_move_out: 3090
I0917 06:16:35.473225 108180 Coordinator.h:237] commit: 77120 abort: 4616 (404/3845/367), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 92920, avg network size: 1.20488, si_in_serializable: 0 0 %, local: 12.5337 %, local_access: 1115107, local_cxl_access: 188692 (16.9214%), remote_access: 9750, remote_access_with_req: 3156 (32.3692%), data_move_in: 3212, n_data_move_out: 3215
I0917 06:16:36.473304 108180 Coordinator.h:237] commit: 76740 abort: 4576 (405/3831/340), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 94328, avg network size: 1.22919, si_in_serializable: 0 0 %, local: 12.558 %, local_access: 1105241, local_cxl_access: 187703 (16.983%), remote_access: 9593, remote_access_with_req: 3202 (33.3785%), data_move_in: 3090, n_data_move_out: 3095
I0917 06:16:37.473383 108180 Coordinator.h:237] commit: 76667 abort: 4528 (365/3800/363), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 94512, avg network size: 1.23276, si_in_serializable: 0 0 %, local: 12.4552 %, local_access: 1111876, local_cxl_access: 190097 (17.097%), remote_access: 9587, remote_access_with_req: 3206 (33.4411%), data_move_in: 3088, n_data_move_out: 3100
I0917 06:16:38.473455 108180 Coordinator.h:237] commit: 77169 abort: 4406 (369/3698/339), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 95600, avg network size: 1.23884, si_in_serializable: 0 0 %, local: 12.5633 %, local_access: 1113166, local_cxl_access: 191435 (17.1973%), remote_access: 9619, remote_access_with_req: 3243 (33.7145%), data_move_in: 3171, n_data_move_out: 3168
I0917 06:16:39.473533 108180 Coordinator.h:237] commit: 75859 abort: 4562 (404/3793/365), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 96044, avg network size: 1.26609, si_in_serializable: 0 0 %, local: 12.6379 %, local_access: 1101912, local_cxl_access: 188409 (17.0984%), remote_access: 9667, remote_access_with_req: 3262 (33.7437%), data_move_in: 3087, n_data_move_out: 3071
I0917 06:16:39.473552 108180 Coordinator.h:275] average commit: 77489.4 abort: 4559.83 (385.733/3826.1/348), abort_rate: 0.0470525, network size: 2852412, avg network size: 1.22701, si_in_serializable: 0 0 %, local: 12.5372 %, local_access: 33630877, local_cxl_access: 5711072 (16.9816%), remote_access: 290818, remote_access_with_req: 96820 (33.2923%), data_move_in: 95681, data_move_out: 95697
I0917 06:16:39.473565 108180 Executor.h:199] Worker 0 latency: 15 us (50%) 27 us (75%) 96 us (95%) 178 us (99%). dist txn latency: 31 us (50%) 74 us (75%) 158 us (95%) 239 us (99%)  avg 49 us . local txn latency: 14 us (50%) 25 us (75%) 35 us (95%) 166 us (99%)  avg 20 us. txn commit latency: 14 us (50%) 27 us (75%) 98 us (95%) 178 us (99%) avg 24 us.
 LOCAL txn stall 905 us,  local_work 6 us,  remote_work 0 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
 DIST txn stall 3080 us,  local_work 12 us,  remote_work 19 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
I0917 06:16:39.488447 108180 Executor.h:230] message stats, type: 0 count: 0 total size: 0
I0917 06:16:39.488472 108180 Executor.h:230] message stats, type: 1 count: 0 total size: 0
I0917 06:16:39.488489 108180 Executor.h:230] message stats, type: 2 count: 0 total size: 0
I0917 06:16:39.488520 108180 Executor.h:230] message stats, type: 3 count: 0 total size: 0
I0917 06:16:39.488536 108180 Executor.h:230] message stats, type: 4 count: 148976 total size: 4389032
I0917 06:16:39.488569 108180 Executor.h:230] message stats, type: 5 count: 152032 total size: 1976416
I0917 06:16:39.488587 108180 Executor.h:230] message stats, type: 6 count: 0 total size: 0
I0917 06:16:39.491669 108198 Executor.h:194] Executor 1 exits.
I0917 06:16:39.491672 108197 Executor.h:194] Executor 0 exits.
I0917 06:16:39.491685 108199 Manager.h:228] Manager(worker id = 2) on the coordinator node exits.
I0917 06:16:39.492019 108180 Executor.h:199] Worker 1 latency: 15 us (50%) 27 us (75%) 98 us (95%) 178 us (99%). dist txn latency: 31 us (50%) 73 us (75%) 161 us (95%) 245 us (99%)  avg 49 us . local txn latency: 14 us (50%) 26 us (75%) 36 us (95%) 169 us (99%)  avg 21 us. txn commit latency: 14 us (50%) 27 us (75%) 103 us (95%) 181 us (99%) avg 24 us.
 LOCAL txn stall 944 us,  local_work 6 us,  remote_work 0 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
 DIST txn stall 3252 us,  local_work 12 us,  remote_work 19 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
I0917 06:16:39.506527 108180 CXLMemory.h:132] CXL memory usage: size_index_usage: 5945152 size_index_allocation: 5945152 size_index_free: 0 size_data_usage: 9999476 size_data_allocation: 150929880 size_data_free: 140930404 size_transport_usage: 16777664 size_transport_allocation: 16777664 size_transport_free: 0
I0917 06:16:39.506532 108180 SCCManager.h:37] software cache-coherence statistics: num_clflush: 0 num_clwb: 0 num_cache_hit: 0 num_cache_miss: 0 cache hit rate: -nan%
I0917 06:16:39.518177 108180 Coordinator.h:496] Global Stats: total_commit: 615844 total_size_index_usage: 29675616 total_size_data_usage: 79998224 total_size_transport_usage: 16777664
I0917 06:16:40.518258 108195 Dispatcher.h:153] Incoming Dispatcher exits, network size: 46342169. socket_message_recv_latency(50th) 0 socket_message_recv_latency(75th) 0 socket_message_recv_latency(95th) 0 socket_message_recv_latency(99th) 1 internal_message_recv_latency(50th) 0 socket_message_recv_cnt 20411 socket_read_syscall 284989887 internal_message_recv_cnt 0
I0917 06:16:40.518282 108196 Dispatcher.h:268] Outgoing Dispatcher exits, network size: 46383914. msg_send_latency(50th) 0 msg_send_latency(75th) 0 msg_send_latency(95th) 0 msg_send_latency(99th) 0 msg_send_latency(avg) 0 msg_gen_to_sent_latency(50th) 25 msg_gen_to_sent_latency(75th) 1519 msg_gen_to_sent_latency(95th) 5003 msg_gen_to_sent_latency(99th) 8627 msg_gen_to_queue_latency(50th) 0 msg_gen_to_queue_latency(75th) 0 msg_gen_to_queue_latency(95th) 0 msg_gen_to_queue_latency(99th) 0 msg_disp_ltc(50th) 0 msg_disp_ltc(75th) 0 msg_disp_ltc(95th) 0 msg_disp_ltc(99th) 0 msg_disp_ltc(100th) 0 send_ltc(50th) 0 send_ltc(75th) 0 send_ltc(95th) 0 send_ltc(99th) 0 send_ltc(100th) 84 send_ltc(avg) 0 sendto_cnt 596514 network_size 46383914 network_msg_cnt 600313 network_msg_group_size avg 1 50th 1 internal_network_size 0 internal_network_msg_cnt 0
I0917 06:16:40.545400 108180 Coordinator.h:96] round_trip_latency 20 (50th) 25 (75th) 42 (95th) 42 (99th) 
I0917 06:16:40.545542 108180 Coordinator.h:322] Coordinator exits.
killing previous experiments...
