killing previous experiments...
initializing cxl memory...
I0911 22:08:41.868461 51316 bench_tpcc.cpp:71] WAL Group Commiting off. Log to file _non_group_commit.txt using Blackhole Logger
I0911 22:08:41.868505 51316 Database.h:166] creating hash tables for database...
I0911 22:08:41.873229 51316 Database.h:146] warehouse initialization finished in 0 milliseconds.
I0911 22:08:41.873462 51316 Database.h:146] district initialization finished in 0 milliseconds.
I0911 22:08:42.005661 51316 Database.h:146] customer initialization finished in 132 milliseconds.
I0911 22:08:42.023308 51316 Database.h:146] customer_name_idx initialization finished in 17 milliseconds.
I0911 22:08:42.091848 51316 Database.h:146] item initialization finished in 68 milliseconds.
I0911 22:08:42.373875 51316 Database.h:146] stock initialization finished in 282 milliseconds.
I0911 22:08:42.421427 51316 CXLMemory.h:40] cxlalloc initialized for thread 0 (global ID = 0) on host 0
I0911 22:08:42.421443 51316 Coordinator.h:42] Coordinator initializes 2 workers.
I0911 22:08:42.422755 51316 SundialPashaHelper.h:415] SundialPasha Helper initializes data migration metadata (160 CXL hash tables each with 1000 entries)
I0911 22:08:42.496169 51316 Coordinator.h:332] Coordinator 0 initializes CXL transport metadata (8 ringbuffers each with 4096 entries (each 8183 Bytes)
I0911 22:08:42.496555 51330 Coordinator.h:368] Listener 0 on coordinator 0 listening on 192.168.100.2:1234 tcp_no_delay 1 tcp_quick_ack 0
I0911 22:08:42.496891 51316 Socket.h:69] Disabling nagle
I0911 22:08:42.496908 51316 Coordinator.h:423] Coordinator 0 connected to 1
I0911 22:08:42.497112 51316 Socket.h:69] Disabling nagle
I0911 22:08:42.497118 51316 Coordinator.h:423] Coordinator 0 connected to 2
I0911 22:08:42.497254 51316 Socket.h:69] Disabling nagle
I0911 22:08:42.497259 51316 Coordinator.h:423] Coordinator 0 connected to 3
I0911 22:08:42.497383 51316 Socket.h:69] Disabling nagle
I0911 22:08:42.497388 51316 Coordinator.h:423] Coordinator 0 connected to 4
I0911 22:08:42.497504 51316 Socket.h:69] Disabling nagle
I0911 22:08:42.497509 51316 Coordinator.h:423] Coordinator 0 connected to 5
I0911 22:08:42.497629 51316 Socket.h:69] Disabling nagle
I0911 22:08:42.497640 51316 Coordinator.h:423] Coordinator 0 connected to 6
I0911 22:08:42.497758 51316 Socket.h:69] Disabling nagle
I0911 22:08:42.497763 51316 Coordinator.h:423] Coordinator 0 connected to 7
I0911 22:08:47.496742 51330 Socket.h:69] Disabling nagle
I0911 22:08:47.496753 51330 Coordinator.h:383] Listener accepted connection from coordinator 2
I0911 22:08:47.496764 51330 Socket.h:69] Disabling nagle
I0911 22:08:47.496766 51330 Coordinator.h:383] Listener accepted connection from coordinator 3
I0911 22:08:47.496773 51330 Socket.h:69] Disabling nagle
I0911 22:08:47.496775 51330 Coordinator.h:383] Listener accepted connection from coordinator 1
I0911 22:08:47.496780 51330 Socket.h:69] Disabling nagle
I0911 22:08:47.496783 51330 Coordinator.h:383] Listener accepted connection from coordinator 5
I0911 22:08:47.496990 51330 Socket.h:69] Disabling nagle
I0911 22:08:47.496994 51330 Coordinator.h:383] Listener accepted connection from coordinator 4
I0911 22:08:47.497038 51330 Socket.h:69] Disabling nagle
I0911 22:08:47.497041 51330 Coordinator.h:383] Listener accepted connection from coordinator 6
I0911 22:08:47.497046 51330 Socket.h:69] Disabling nagle
I0911 22:08:47.497048 51330 Coordinator.h:383] Listener accepted connection from coordinator 7
I0911 22:08:47.497051 51330 Coordinator.h:386] Listener 0 on coordinator 0 exits.
I0911 22:08:47.497138 51316 Coordinator.h:435] Coordinator 0 connected to all peers.
I0911 22:08:47.497174 51316 Dispatcher.h:37] IncomingDispatcher 0 coord_id 0
I0911 22:08:47.497189 51316 Dispatcher.h:210] OutgoingDispatcher 0 coord_id 0
I0911 22:08:47.497257 51331 Dispatcher.h:56] Incoming Dispatcher started, numCoordinators = 8, numWorkers = 2, group id = 0, coordinator = 0
I0911 22:08:47.497301 51316 Coordinator.h:146] Coordinator starts to run 3 workers.
I0911 22:08:47.497320 51332 Dispatcher.h:222] Outgoing Dispatcher started, numCoordinators = 8, numWorkers = 3, group id = 0
I0911 22:08:47.497387 51333 Executor.h:74] Executor 0 starts.
I0911 22:08:47.497427 51333 CXLMemory.h:40] cxlalloc initialized for thread 1 (global ID = 1) on host 0
I0911 22:08:47.497469 51334 Executor.h:74] Executor 1 starts.
I0911 22:08:47.497509 51334 CXLMemory.h:40] cxlalloc initialized for thread 2 (global ID = 2) on host 0
I0911 22:08:47.497680 51335 Manager.h:226] Manager(worker id = 2) on the coordinator node started.
I0911 22:08:48.497525 51316 Coordinator.h:237] commit: 56971 abort: 5111 (272/4348/491), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 387868, avg network size: 6.80817, si_in_serializable: 0 0 %, local: 25.2005 %, local_access: 829974, local_cxl_access: 114 (0.0137354%), remote_access: 14771, remote_access_with_req: 12775 (86.487%), data_move_in: 12572, n_data_move_out: 12557
I0911 22:10:07.504657 51316 Coordinator.h:237] commit: 50485 abort: 4565 (237/3938/390), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 337592, avg network size: 6.68698, si_in_serializable: 0 0 %, local: 24.95 %, local_access: 730956, local_cxl_access: 83 (0.011355%), remote_access: 12996, remote_access_with_req: 11097 (85.3878%), data_move_in: 11295, n_data_move_out: 11293
I0911 22:10:08.504743 51316 Coordinator.h:237] commit: 49714 abort: 4647 (216/4025/406), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 338644, avg network size: 6.81184, si_in_serializable: 0 0 %, local: 25.2947 %, local_access: 722254, local_cxl_access: 90 (0.012461%), remote_access: 13024, remote_access_with_req: 11147 (85.5881%), data_move_in: 11094, n_data_move_out: 11093
I0911 22:10:09.504835 51316 Coordinator.h:237] commit: 49737 abort: 4538 (235/3884/419), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 339012, avg network size: 6.81609, si_in_serializable: 0 0 %, local: 25.3353 %, local_access: 721369, local_cxl_access: 101 (0.0140012%), remote_access: 12998, remote_access_with_req: 11166 (85.9055%), data_move_in: 11241, n_data_move_out: 11248
I0911 22:10:10.504920 51316 Coordinator.h:237] commit: 49655 abort: 4652 (250/3893/509), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 337108, avg network size: 6.789, si_in_serializable: 0 0 %, local: 25.3489 %, local_access: 723938, local_cxl_access: 79 (0.0109125%), remote_access: 12946, remote_access_with_req: 11109 (85.8103%), data_move_in: 11165, n_data_move_out: 11158
I0911 22:10:11.505007 51316 Coordinator.h:237] commit: 50030 abort: 4524 (238/3877/409), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 337508, avg network size: 6.74611, si_in_serializable: 0 0 %, local: 25.025 %, local_access: 730932, local_cxl_access: 107 (0.0146388%), remote_access: 12862, remote_access_with_req: 11116 (86.4251%), data_move_in: 11135, n_data_move_out: 11132
I0911 22:10:12.505096 51316 Coordinator.h:237] commit: 50437 abort: 4499 (281/3801/417), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 336872, avg network size: 6.67906, si_in_serializable: 0 0 %, local: 24.8805 %, local_access: 733222, local_cxl_access: 108 (0.0147295%), remote_access: 12874, remote_access_with_req: 11097 (86.197%), data_move_in: 11031, n_data_move_out: 11029
I0911 22:10:13.505190 51316 Coordinator.h:237] commit: 49892 abort: 4715 (265/4037/413), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 337424, avg network size: 6.76309, si_in_serializable: 0 0 %, local: 25.1503 %, local_access: 720505, local_cxl_access: 103 (0.0142955%), remote_access: 12911, remote_access_with_req: 11102 (85.9887%), data_move_in: 11125, n_data_move_out: 11127
I0911 22:10:14.505280 51316 Coordinator.h:237] commit: 50655 abort: 4504 (241/3828/435), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 337904, avg network size: 6.67069, si_in_serializable: 0 0 %, local: 24.809 %, local_access: 732075, local_cxl_access: 100 (0.0136598%), remote_access: 12922, remote_access_with_req: 11125 (86.0935%), data_move_in: 11088, n_data_move_out: 11086
I0911 22:10:15.505373 51316 Coordinator.h:237] commit: 49853 abort: 4559 (229/3924/406), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 330032, avg network size: 6.6201, si_in_serializable: 0 0 %, local: 24.7046 %, local_access: 727823, local_cxl_access: 73 (0.0100299%), remote_access: 12754, remote_access_with_req: 10865 (85.189%), data_move_in: 10956, n_data_move_out: 10965
I0911 22:10:16.505455 51316 Coordinator.h:237] commit: 50185 abort: 4601 (241/3869/491), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 335708, avg network size: 6.68941, si_in_serializable: 0 0 %, local: 24.9736 %, local_access: 730458, local_cxl_access: 96 (0.0131424%), remote_access: 13028, remote_access_with_req: 11061 (84.9018%), data_move_in: 11007, n_data_move_out: 10999
I0911 22:10:17.505548 51316 Coordinator.h:237] commit: 49525 abort: 4572 (231/3933/408), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 341100, avg network size: 6.88743, si_in_serializable: 0 0 %, local: 25.6396 %, local_access: 716098, local_cxl_access: 99 (0.0138249%), remote_access: 13204, remote_access_with_req: 11234 (85.0803%), data_move_in: 11075, n_data_move_out: 11078
I0911 22:10:17.505570 51316 Coordinator.h:275] average commit: 50440.1 abort: 4584.2 (243.933/3914.37/425.9), abort_rate: 0.0720156, network size: 10235276, avg network size: 6.76399, si_in_serializable: 0 0 %, local: 25.1738 %, local_access: 21974646, local_cxl_access: 2984 (0.0135793%), remote_access: 392541, remote_access_with_req: 337095 (85.8751%), data_move_in: 334793, data_move_out: 334785
I0911 22:10:17.505582 51316 Executor.h:199] Worker 0 latency: 20 us (50%) 39 us (75%) 151 us (95%) 252 us (99%). dist txn latency: 66 us (50%) 98 us (75%) 198 us (95%) 316 us (99%)  avg 80 us . local txn latency: 15 us (50%) 25 us (75%) 108 us (95%) 208 us (99%)  avg 24 us. txn commit latency: 20 us (50%) 41 us (75%) 154 us (95%) 255 us (99%) avg 39 us.
 LOCAL txn stall 2261 us,  local_work 6 us,  remote_work 0 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
 DIST txn stall 7473 us,  local_work 12 us,  remote_work 46 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
I0911 22:10:17.516161 51316 Executor.h:230] message stats, type: 0 count: 0 total size: 0
I0911 22:10:17.516185 51316 Executor.h:230] message stats, type: 1 count: 0 total size: 0
I0911 22:10:17.516224 51316 Executor.h:230] message stats, type: 2 count: 0 total size: 0
I0911 22:10:17.516244 51316 Executor.h:230] message stats, type: 3 count: 0 total size: 0
I0911 22:10:17.516263 51316 Executor.h:230] message stats, type: 4 count: 521631 total size: 15843924
I0911 22:10:17.516279 51316 Executor.h:230] message stats, type: 5 count: 524404 total size: 6817252
I0911 22:10:17.516295 51316 Executor.h:230] message stats, type: 6 count: 0 total size: 0
I0911 22:10:17.523689 51333 Executor.h:194] Executor 0 exits.
I0911 22:10:17.523689 51334 Executor.h:194] Executor 1 exits.
I0911 22:10:17.523710 51335 Manager.h:228] Manager(worker id = 2) on the coordinator node exits.
I0911 22:10:17.523984 51316 Executor.h:199] Worker 1 latency: 20 us (50%) 38 us (75%) 149 us (95%) 251 us (99%). dist txn latency: 65 us (50%) 95 us (75%) 195 us (95%) 301 us (99%)  avg 78 us . local txn latency: 15 us (50%) 25 us (75%) 103 us (95%) 201 us (99%)  avg 23 us. txn commit latency: 20 us (50%) 40 us (75%) 155 us (95%) 261 us (99%) avg 39 us.
 LOCAL txn stall 2011 us,  local_work 6 us,  remote_work 0 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
 DIST txn stall 7703 us,  local_work 12 us,  remote_work 46 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
I0911 22:10:17.534452 51316 CXLMemory.h:132] CXL memory usage: size_index_usage: 6330016 size_index_allocation: 6330016 size_index_free: 0 size_data_usage: 5460 size_data_allocation: 604196320 size_data_free: 604190860 size_transport_usage: 268435776 size_transport_allocation: 268435776 size_transport_free: 0
I0911 22:10:17.535111 51316 Coordinator.h:492] Global Stats: total_commit: 402000 total_size_index_usage: 32701792 total_size_data_usage: 34944 total_size_transport_usage: 268435776
I0911 22:10:18.535193 51331 Dispatcher.h:153] Incoming Dispatcher exits, network size: 162911601. socket_message_recv_latency(50th) 0 socket_message_recv_latency(75th) 0 socket_message_recv_latency(95th) 1 socket_message_recv_latency(99th) 1 internal_message_recv_latency(50th) 0 socket_message_recv_cnt 70678 socket_read_syscall 280119034 internal_message_recv_cnt 0
I0911 22:10:18.535209 51332 Dispatcher.h:268] Outgoing Dispatcher exits, network size: 163045533. msg_send_latency(50th) 0 msg_send_latency(75th) 0 msg_send_latency(95th) 0 msg_send_latency(99th) 0 msg_send_latency(avg) 0 msg_gen_to_sent_latency(50th) 21 msg_gen_to_sent_latency(75th) 460 msg_gen_to_sent_latency(95th) 1442 msg_gen_to_sent_latency(99th) 2404 msg_gen_to_queue_latency(50th) 0 msg_gen_to_queue_latency(75th) 0 msg_gen_to_queue_latency(95th) 0 msg_gen_to_queue_latency(99th) 0 msg_disp_ltc(50th) 0 msg_disp_ltc(75th) 0 msg_disp_ltc(95th) 0 msg_disp_ltc(99th) 0 msg_disp_ltc(100th) 0 send_ltc(50th) 0 send_ltc(75th) 0 send_ltc(95th) 0 send_ltc(99th) 0 send_ltc(100th) 81 send_ltc(avg) 0 sendto_cnt 2045479 network_size 163045533 network_msg_cnt 2097932 network_msg_group_size avg 1 50th 1 internal_network_size 0 internal_network_msg_cnt 0
I0911 22:10:18.564527 51316 Coordinator.h:96] round_trip_latency 21 (50th) 24 (75th) 33 (95th) 33 (99th) 
I0911 22:10:18.564685 51316 Coordinator.h:318] Coordinator exits.
killing previous experiments...
