killing previous experiments...
initializing cxl memory...
I0912 20:35:54.580006 70553 bench_tpcc.cpp:71] WAL Group Commiting off. Log to file _non_group_commit.txt using Blackhole Logger
I0912 20:35:54.580050 70553 Database.h:166] creating hash tables for database...
I0912 20:35:54.584878 70553 Database.h:146] warehouse initialization finished in 0 milliseconds.
I0912 20:35:54.585122 70553 Database.h:146] district initialization finished in 0 milliseconds.
I0912 20:35:54.716847 70553 Database.h:146] customer initialization finished in 131 milliseconds.
I0912 20:35:54.734334 70553 Database.h:146] customer_name_idx initialization finished in 17 milliseconds.
I0912 20:35:54.803673 70553 Database.h:146] item initialization finished in 69 milliseconds.
I0912 20:35:55.086335 70553 Database.h:146] stock initialization finished in 282 milliseconds.
I0912 20:35:55.134061 70553 CXLMemory.h:40] cxlalloc initialized for thread 0 (global ID = 0) on host 0
I0912 20:35:55.134078 70553 Coordinator.h:42] Coordinator initializes 2 workers.
I0912 20:35:55.135337 70553 SundialPashaHelper.h:415] SundialPasha Helper initializes data migration metadata (160 CXL hash tables each with 1000 entries)
I0912 20:35:55.135584 70553 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0912 20:35:55.136269 70553 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0912 20:35:55.136972 70553 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0912 20:35:55.137678 70553 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0912 20:35:55.138437 70553 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0912 20:35:55.139132 70553 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0912 20:35:55.139829 70553 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0912 20:35:55.140518 70553 MPSCRingBuffer.h:34] entry_struct_size: 512 entry_num: 4096
I0912 20:35:55.141202 70553 Coordinator.h:332] Coordinator 0 initializes CXL transport metadata (8 ringbuffers each with 4096 entries (each 503 Bytes)
I0912 20:35:55.141471 70567 Coordinator.h:368] Listener 0 on coordinator 0 listening on 192.168.100.2:1234 tcp_no_delay 1 tcp_quick_ack 0
I0912 20:35:55.141963 70553 Socket.h:69] Disabling nagle
I0912 20:35:55.141978 70553 Coordinator.h:423] Coordinator 0 connected to 1
I0912 20:35:55.142176 70553 Socket.h:69] Disabling nagle
I0912 20:35:55.142181 70553 Coordinator.h:423] Coordinator 0 connected to 2
I0912 20:35:55.142335 70553 Socket.h:69] Disabling nagle
I0912 20:35:55.142340 70553 Coordinator.h:423] Coordinator 0 connected to 3
I0912 20:35:55.142488 70553 Socket.h:69] Disabling nagle
I0912 20:35:55.142499 70553 Coordinator.h:423] Coordinator 0 connected to 4
I0912 20:35:55.142608 70553 Socket.h:69] Disabling nagle
I0912 20:35:55.142613 70553 Coordinator.h:423] Coordinator 0 connected to 5
I0912 20:35:55.142748 70553 Socket.h:69] Disabling nagle
I0912 20:35:55.142755 70553 Coordinator.h:423] Coordinator 0 connected to 6
I0912 20:35:55.142884 70553 Socket.h:69] Disabling nagle
I0912 20:35:55.142889 70553 Coordinator.h:423] Coordinator 0 connected to 7
I0912 20:36:00.141705 70567 Socket.h:69] Disabling nagle
I0912 20:36:00.141719 70567 Coordinator.h:383] Listener accepted connection from coordinator 2
I0912 20:36:00.141728 70567 Socket.h:69] Disabling nagle
I0912 20:36:00.141731 70567 Coordinator.h:383] Listener accepted connection from coordinator 7
I0912 20:36:00.141737 70567 Socket.h:69] Disabling nagle
I0912 20:36:00.141739 70567 Coordinator.h:383] Listener accepted connection from coordinator 6
I0912 20:36:00.141744 70567 Socket.h:69] Disabling nagle
I0912 20:36:00.141746 70567 Coordinator.h:383] Listener accepted connection from coordinator 3
I0912 20:36:00.141752 70567 Socket.h:69] Disabling nagle
I0912 20:36:00.141754 70567 Coordinator.h:383] Listener accepted connection from coordinator 5
I0912 20:36:00.141935 70567 Socket.h:69] Disabling nagle
I0912 20:36:00.141939 70567 Coordinator.h:383] Listener accepted connection from coordinator 1
I0912 20:36:00.142058 70567 Socket.h:69] Disabling nagle
I0912 20:36:00.142066 70567 Coordinator.h:383] Listener accepted connection from coordinator 4
I0912 20:36:00.142067 70567 Coordinator.h:386] Listener 0 on coordinator 0 exits.
I0912 20:36:00.142146 70553 Coordinator.h:435] Coordinator 0 connected to all peers.
I0912 20:36:00.142174 70553 Dispatcher.h:37] IncomingDispatcher 0 coord_id 0
I0912 20:36:00.142187 70553 Dispatcher.h:210] OutgoingDispatcher 0 coord_id 0
I0912 20:36:00.142235 70568 Dispatcher.h:56] Incoming Dispatcher started, numCoordinators = 8, numWorkers = 2, group id = 0, coordinator = 0
I0912 20:36:00.142267 70553 Coordinator.h:146] Coordinator starts to run 3 workers.
I0912 20:36:00.142302 70569 Dispatcher.h:222] Outgoing Dispatcher started, numCoordinators = 8, numWorkers = 3, group id = 0
I0912 20:36:00.142410 70570 Executor.h:74] Executor 0 starts.
I0912 20:36:00.142436 70572 Manager.h:226] Manager(worker id = 2) on the coordinator node started.
I0912 20:36:00.142565 70570 CXLMemory.h:40] cxlalloc initialized for thread 1 (global ID = 1) on host 0
I0912 20:36:00.142445 70571 Executor.h:74] Executor 1 starts.
I0912 20:36:00.142637 70571 CXLMemory.h:40] cxlalloc initialized for thread 2 (global ID = 2) on host 0
I0912 20:36:01.142496 70553 Coordinator.h:237] commit: 80115 abort: 5165 (386/4357/422), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 170900, avg network size: 2.13318, si_in_serializable: 0 0 %, local: 12.7167 %, local_access: 1157562, local_cxl_access: 22299 (1.92638%), remote_access: 10192, remote_access_with_req: 5778 (56.6915%), data_move_in: 5695, n_data_move_out: 3965
I0912 20:37:15.161592 70553 Coordinator.h:237] commit: 64767 abort: 5023 (337/4307/379), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 136432, avg network size: 2.1065, si_in_serializable: 0 0 %, local: 12.582 %, local_access: 944992, local_cxl_access: 16899 (1.78827%), remote_access: 8426, remote_access_with_req: 4619 (54.8184%), data_move_in: 4690, n_data_move_out: 3948
I0912 20:37:16.161793 70553 Coordinator.h:237] commit: 64126 abort: 5431 (305/4790/336), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 135920, avg network size: 2.11958, si_in_serializable: 0 0 %, local: 12.8419 %, local_access: 943601, local_cxl_access: 18204 (1.92921%), remote_access: 8481, remote_access_with_req: 4597 (54.2035%), data_move_in: 4493, n_data_move_out: 3915
I0912 20:37:17.161994 70553 Coordinator.h:237] commit: 63700 abort: 5040 (327/4357/356), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 134900, avg network size: 2.11774, si_in_serializable: 0 0 %, local: 12.5683 %, local_access: 930281, local_cxl_access: 18407 (1.97865%), remote_access: 8263, remote_access_with_req: 4563 (55.2221%), data_move_in: 4602, n_data_move_out: 5920
I0912 20:37:18.162197 70553 Coordinator.h:237] commit: 63817 abort: 5431 (324/4780/327), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 138204, avg network size: 2.16563, si_in_serializable: 0 0 %, local: 12.738 %, local_access: 935905, local_cxl_access: 17572 (1.87754%), remote_access: 8197, remote_access_with_req: 4658 (56.8257%), data_move_in: 4598, n_data_move_out: 3939
I0912 20:37:19.162360 70553 Coordinator.h:237] commit: 64455 abort: 5183 (319/4554/310), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 133672, avg network size: 2.07388, si_in_serializable: 0 0 %, local: 12.6166 %, local_access: 946234, local_cxl_access: 17979 (1.90006%), remote_access: 8326, remote_access_with_req: 4523 (54.3238%), data_move_in: 4548, n_data_move_out: 3960
I0912 20:37:20.162565 70553 Coordinator.h:237] commit: 64010 abort: 5488 (318/4774/396), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 134732, avg network size: 2.10486, si_in_serializable: 0 0 %, local: 12.6902 %, local_access: 943677, local_cxl_access: 19609 (2.07794%), remote_access: 8285, remote_access_with_req: 4554 (54.9668%), data_move_in: 4534, n_data_move_out: 3981
I0912 20:37:21.162765 70553 Coordinator.h:237] commit: 63373 abort: 4958 (301/4126/531), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 129840, avg network size: 2.04882, si_in_serializable: 0 0 %, local: 12.4627 %, local_access: 928252, local_cxl_access: 16697 (1.79876%), remote_access: 8043, remote_access_with_req: 4399 (54.6935%), data_move_in: 4544, n_data_move_out: 5927
I0912 20:37:22.162962 70553 Coordinator.h:237] commit: 64079 abort: 9774 (311/9154/309), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 135496, avg network size: 2.11451, si_in_serializable: 0 0 %, local: 12.5174 %, local_access: 976224, local_cxl_access: 18473 (1.89229%), remote_access: 8100, remote_access_with_req: 4580 (56.5432%), data_move_in: 4517, n_data_move_out: 3968
I0912 20:37:23.163168 70553 Coordinator.h:237] commit: 62525 abort: 5314 (324/4554/436), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 130476, avg network size: 2.08678, si_in_serializable: 0 0 %, local: 12.4622 %, local_access: 920733, local_cxl_access: 18031 (1.95833%), remote_access: 7811, remote_access_with_req: 4409 (56.446%), data_move_in: 4353, n_data_move_out: 3955
I0912 20:37:24.163376 70553 Coordinator.h:237] commit: 63746 abort: 5191 (335/4501/355), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 136932, avg network size: 2.14809, si_in_serializable: 0 0 %, local: 12.578 %, local_access: 939514, local_cxl_access: 19745 (2.10162%), remote_access: 8389, remote_access_with_req: 4630 (55.1913%), data_move_in: 4375, n_data_move_out: 5709
I0912 20:37:25.163581 70553 Coordinator.h:237] commit: 62650 abort: 5069 (333/4330/406), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 129104, avg network size: 2.06072, si_in_serializable: 0 0 %, local: 12.3288 %, local_access: 922699, local_cxl_access: 16815 (1.82237%), remote_access: 7804, remote_access_with_req: 4371 (56.0097%), data_move_in: 4509, n_data_move_out: 4160
I0912 20:37:26.163781 70553 Coordinator.h:237] commit: 63811 abort: 5118 (292/4310/516), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 134788, avg network size: 2.1123, si_in_serializable: 0 0 %, local: 12.6514 %, local_access: 939002, local_cxl_access: 18637 (1.98477%), remote_access: 8128, remote_access_with_req: 4555 (56.0408%), data_move_in: 4658, n_data_move_out: 3963
I0912 20:37:27.163980 70553 Coordinator.h:237] commit: 63498 abort: 5184 (300/4425/459), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 135768, avg network size: 2.13815, si_in_serializable: 0 0 %, local: 12.6035 %, local_access: 933928, local_cxl_access: 19962 (2.13742%), remote_access: 8148, remote_access_with_req: 4596 (56.4065%), data_move_in: 4418, n_data_move_out: 3952
I0912 20:37:28.164178 70553 Coordinator.h:237] commit: 63191 abort: 4955 (283/4348/324), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 130632, avg network size: 2.06726, si_in_serializable: 0 0 %, local: 12.5144 %, local_access: 926930, local_cxl_access: 18990 (2.0487%), remote_access: 7946, remote_access_with_req: 4416 (55.5751%), data_move_in: 4499, n_data_move_out: 6032
I0912 20:37:29.164376 70553 Coordinator.h:237] commit: 61722 abort: 5219 (311/4467/441), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 130380, avg network size: 2.11237, si_in_serializable: 0 0 %, local: 12.6973 %, local_access: 910337, local_cxl_access: 16068 (1.76506%), remote_access: 8002, remote_access_with_req: 4410 (55.1112%), data_move_in: 4369, n_data_move_out: 3920
I0912 20:37:30.164574 70553 Coordinator.h:237] commit: 63500 abort: 5170 (308/4341/521), persistence latency 0, txn latency 0, queued lock latency 0, lock latency 0, active_txns 0, n_failed_read_lock 0, n_failed_write_lock 0, n_failed_cmd_not_ready 0, n_failed_no_cmd 0, network size: 134260, avg network size: 2.11433, si_in_serializable: 0 0 %, local: 12.6551 %, local_access: 938117, local_cxl_access: 18735 (1.99709%), remote_access: 8334, remote_access_with_req: 4544 (54.5236%), data_move_in: 4513, n_data_move_out: 4010
I0912 20:37:30.164705 70553 Coordinator.h:275] average commit: 64346 abort: 5643.97 (321.467/4905.13/417.367), abort_rate: 0.0708311, network size: 4058960, avg network size: 2.10267, si_in_serializable: 0 0 %, local: 12.5619 %, local_access: 28454073, local_cxl_access: 554868 (1.95005%), remote_access: 247733, remote_access_with_req: 137258 (55.4056%), data_move_in: 137020, data_move_out: 136343
I0912 20:37:30.174998 70570 Executor.h:194] Executor 0 exits.
I0912 20:37:30.175000 70571 Executor.h:194] Executor 1 exits.
I0912 20:37:30.175014 70572 Manager.h:228] Manager(worker id = 2) on the coordinator node exits.
I0912 20:37:30.164736 70553 Executor.h:199] Worker 0 latency: 14 us (50%) 26 us (75%) 104 us (95%) 186 us (99%). dist txn latency: 47 us (50%) 80 us (75%) 174 us (95%) 262 us (99%)  avg 82 us . local txn latency: 13 us (50%) 24 us (75%) 38 us (95%) 167 us (99%)  avg 22 us. txn commit latency: 14 us (50%) 27 us (75%) 145 us (95%) 4578 us (99%) avg 118 us.
 LOCAL txn stall 2463 us,  local_work 6 us,  remote_work 0 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
 DIST txn stall 10680 us,  local_work 11 us,  remote_work 47 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
I0912 20:37:30.177688 70553 Executor.h:230] message stats, type: 0 count: 0 total size: 0
I0912 20:37:30.177692 70553 Executor.h:230] message stats, type: 1 count: 0 total size: 0
I0912 20:37:30.177695 70553 Executor.h:230] message stats, type: 2 count: 0 total size: 0
I0912 20:37:30.177697 70553 Executor.h:230] message stats, type: 3 count: 0 total size: 0
I0912 20:37:30.177699 70553 Executor.h:230] message stats, type: 4 count: 220355 total size: 6515008
I0912 20:37:30.177701 70553 Executor.h:230] message stats, type: 5 count: 220443 total size: 2865759
I0912 20:37:30.177703 70553 Executor.h:230] message stats, type: 6 count: 0 total size: 0
I0912 20:37:30.177706 70553 Executor.h:199] Worker 1 latency: 14 us (50%) 26 us (75%) 103 us (95%) 186 us (99%). dist txn latency: 50 us (50%) 80 us (75%) 173 us (95%) 272 us (99%)  avg 85 us . local txn latency: 13 us (50%) 23 us (75%) 34 us (95%) 166 us (99%)  avg 22 us. txn commit latency: 14 us (50%) 26 us (75%) 149 us (95%) 5271 us (99%) avg 136 us.
 LOCAL txn stall 2544 us,  local_work 6 us,  remote_work 0 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
 DIST txn stall 8406 us,  local_work 11 us,  remote_work 49 us,  commit_work 6 us,  commit_prepare 3 us,  commit_persistence 0 us,  commit_write_back 1 us,  commit_replication 0 us,  commit_release_lock 0 us 
I0912 20:37:30.190004 70553 CXLMemory.h:132] CXL memory usage: size_index_usage: 5768544 size_index_allocation: 5768544 size_index_free: 0 size_data_usage: 578396 size_data_allocation: 223532764 size_data_free: 222954368 size_transport_usage: 16777664 size_transport_allocation: 16777664 size_transport_free: 0
I0912 20:37:30.190014 70553 Coordinator.h:492] Global Stats: total_commit: 511590 total_size_index_usage: 28178720 total_size_data_usage: 4845204 total_size_transport_usage: 16777664
I0912 20:37:31.190093 70568 Dispatcher.h:153] Incoming Dispatcher exits, network size: 68387479. socket_message_recv_latency(50th) 0 socket_message_recv_latency(75th) 0 socket_message_recv_latency(95th) 0 socket_message_recv_latency(99th) 1 internal_message_recv_latency(50th) 0 socket_message_recv_cnt 28725 socket_read_syscall 281480917 internal_message_recv_cnt 0
I0912 20:37:31.190096 70569 Dispatcher.h:268] Outgoing Dispatcher exits, network size: 68429630. msg_send_latency(50th) 0 msg_send_latency(75th) 0 msg_send_latency(95th) 0 msg_send_latency(99th) 0 msg_send_latency(avg) 0 msg_gen_to_sent_latency(50th) 21 msg_gen_to_sent_latency(75th) 947 msg_gen_to_sent_latency(95th) 3349 msg_gen_to_sent_latency(99th) 9757 msg_gen_to_queue_latency(50th) 0 msg_gen_to_queue_latency(75th) 0 msg_gen_to_queue_latency(95th) 0 msg_gen_to_queue_latency(99th) 0 msg_disp_ltc(50th) 0 msg_disp_ltc(75th) 0 msg_disp_ltc(95th) 0 msg_disp_ltc(99th) 0 msg_disp_ltc(100th) 0 send_ltc(50th) 0 send_ltc(75th) 0 send_ltc(95th) 0 send_ltc(99th) 0 send_ltc(100th) 80 send_ltc(avg) 0 sendto_cnt 875020 network_size 68429630 network_msg_cnt 885151 network_msg_group_size avg 1 50th 1 internal_network_size 0 internal_network_msg_cnt 0
I0912 20:37:31.215866 70553 Coordinator.h:96] round_trip_latency 21 (50th) 23 (75th) 27 (95th) 27 (99th) 
I0912 20:37:31.216027 70553 Coordinator.h:318] Coordinator exits.
killing previous experiments...
